,zip,statecode,county,city_town,climate.Zone,city,state,latitude,longitude
33476,84201,UT,WEBER,OGDEN,5B,Ogden,UT,41.244261,-112.007924
33477,84301,UT,BOX ELDER,BEAR RIVER CITY,6B,Bear River City,UT,41.615276,-112.12561
33478,84302,UT,BOX ELDER,BRIGHAM CITY,6B,Brigham City,UT,41.508605,-112.04736
33479,84304,UT,CACHE,CACHE JUNCTION,6B,Cache Junction,UT,41.832776,-111.99738
33480,84305,UT,CACHE,CLARKSTON,6B,Clarkston,UT,41.938629,-112.0433
33481,84306,UT,BOX ELDER,COLLINSTON,6B,Collinston,UT,41.804848,-112.07009
33482,84307,UT,BOX ELDER,CORINNE,6B,Corinne,UT,41.535714,-112.30373
33483,84308,UT,CACHE,CORNISH,6B,Cornish,UT,41.944253,-111.973275
33484,84309,UT,BOX ELDER,DEWEYVILLE,6B,Deweyville,UT,41.714101,-112.08846
33485,84310,UT,WEBER,EDEN,5B,Eden,UT,41.364638,-111.81304
33486,84311,UT,BOX ELDER,FIELDING,6B,Fielding,UT,41.81571,-112.11338
33487,84312,UT,BOX ELDER,GARLAND,6B,Garland,UT,41.76645,-112.15829
33488,84314,UT,BOX ELDER,HONEYVILLE,6B,Honeyville,UT,41.644833,-112.09427
33489,84315,UT,WEBER,HOOPER,5B,Hooper,UT,41.172593,-112.10675
33490,84316,UT,BOX ELDER,HOWELL,6B,Howell,UT,41.773176,-112.45965
33491,84317,UT,WEBER,HUNTSVILLE,5B,Huntsville,UT,41.288679,-111.70449
33492,84318,UT,CACHE,HYDE PARK,6B,Hyde Park,UT,41.801888,-111.81535
33493,84319,UT,CACHE,HYRUM,6B,Hyrum,UT,41.630767,-111.84549
33494,84320,UT,CACHE,LEWISTON,6B,Lewiston,UT,41.968475,-111.86587
33495,84321,UT,CACHE,LOGAN,6B,Logan,UT,41.730637,-111.78042
33496,84322,UT,CACHE,LOGAN,6B,Logan,UT,41.641189,-111.896571
33497,84323,UT,CACHE,LOGAN,6B,Logan,UT,41.684253,-111.783783
33498,84324,UT,BOX ELDER,MANTUA,6B,Mantua,UT,41.492466,-111.94275
33499,84325,UT,CACHE,MENDON,6B,Mendon,UT,41.721715,-111.97114
33500,84326,UT,CACHE,MILLVILLE,6B,Millville,UT,41.682506,-111.825
33501,84327,UT,CACHE,NEWTON,6B,Newton,UT,41.867966,-111.99026
33502,84328,UT,CACHE,PARADISE,6B,Paradise,UT,41.508503,-111.79102
33503,84329,UT,BOX ELDER,PARK VALLEY,6B,Park Valley,UT,41.689359,-113.44562
33504,84330,UT,BOX ELDER,PLYMOUTH,6B,Plymouth,UT,41.875803,-112.13957
33505,84331,UT,BOX ELDER,PORTAGE,6B,Portage,UT,41.909031,-112.32322
33506,84332,UT,CACHE,PROVIDENCE,6B,Providence,UT,41.701304,-111.8096
33507,84333,UT,CACHE,RICHMOND,6B,Richmond,UT,41.919806,-111.81676
33508,84334,UT,BOX ELDER,RIVERSIDE,6B,Riverside,UT,41.791414,-112.14671
33509,84335,UT,CACHE,SMITHFIELD,6B,Smithfield,UT,41.833371,-111.85897
33510,84336,UT,BOX ELDER,SNOWVILLE,6B,Snowville,UT,41.792609,-112.91032
33511,84337,UT,BOX ELDER,TREMONTON,6B,Tremonton,UT,41.688721,-112.22327
33512,84339,UT,CACHE,WELLSVILLE,6B,Wellsville,UT,41.641328,-111.92716
33513,84340,UT,BOX ELDER,WILLARD,6B,Willard,UT,41.368481,-112.05538
33514,84341,UT,CACHE,LOGAN,6B,Logan,UT,41.780998,-111.80904
33515,84401,UT,WEBER,OGDEN,5B,Ogden,UT,41.224911,-111.98346
33516,84402,UT,WEBER,OGDEN,5B,Ogden,UT,41.255285,-111.956721
33517,84403,UT,WEBER,OGDEN,5B,Ogden,UT,41.188093,-111.94608
33518,84404,UT,WEBER,OGDEN,5B,Ogden,UT,41.270319,-112.01932
33519,84405,UT,WEBER,OGDEN,5B,Ogden,UT,41.165551,-111.9675
33520,84407,UT,WEBER,OGDEN,5B,Ogden,UT,41.238547,-111.965867
33521,84408,UT,WEBER,OGDEN,5B,Ogden,UT,41.195593,-111.948474
33522,84409,UT,WEBER,OGDEN,5B,Ogden,UT,41.255285,-111.956721
33523,84412,UT,WEBER,OGDEN,5B,Ogden,UT,41.255285,-111.956721
33524,84414,UT,WEBER,OGDEN,5B,Ogden,UT,41.314075,-111.96366
33525,84415,UT,WEBER,OGDEN,5B,Ogden,UT,41.255285,-111.956721
33526,84501,UT,CARBON,PRICE,6B,Price,UT,39.578473,-110.78678
33527,84510,UT,SAN JUAN,ANETH,5B,Aneth,UT,37.198216,-109.11245
33528,84511,UT,SAN JUAN,BLANDING,5B,Blanding,UT,37.562925,-109.46245
33529,84512,UT,SAN JUAN,BLUFF,5B,Bluff,UT,37.158935,-109.52773
33530,84513,UT,EMERY,CASTLE DALE,5B,Castle Dale,UT,39.222858,-111.00605
33531,84515,UT,GRAND,CISCO,5B,Cisco,UT,38.999877,-109.615008
33532,84518,UT,EMERY,CLEVELAND,5B,Cleveland,UT,39.350034,-110.87184
33533,84520,UT,CARBON,EAST CARBON,6B,East Carbon,UT,39.569596,-110.34199
33534,84521,UT,EMERY,ELMO,5B,Elmo,UT,39.367253,-110.78956
33535,84522,UT,EMERY,EMERY,5B,Emery,UT,38.889362,-111.17706
33536,84523,UT,EMERY,FERRON,5B,Ferron,UT,39.109059,-111.13617
33537,84525,UT,EMERY,GREEN RIVER,5B,Green River,UT,38.983076,-110.35905
33538,84526,UT,CARBON,HELPER,6B,Helper,UT,39.694641,-110.98561
33539,84528,UT,EMERY,HUNTINGTON,5B,Huntington,UT,39.343592,-110.9778
33540,84530,UT,SAN JUAN,LA SAL,5B,La Sal,UT,38.236886,-109.15445
33541,84531,UT,SAN JUAN,MEXICAN HAT,5B,Mexican Hat,UT,37.183505,-109.93383
33542,84532,UT,GRAND,MOAB,5B,Moab,UT,38.572778,-109.49392
33543,84533,UT,SAN JUAN,LAKE POWELL,5B,Lake Powell,UT,37.655431,-110.03772
33544,84534,UT,SAN JUAN,MONTEZUMA CREEK,5B,Montezuma Creek,UT,37.237899,-109.28709
33545,84535,UT,SAN JUAN,MONTICELLO,5B,Monticello,UT,37.886087,-109.30629
33546,84536,UT,SAN JUAN,MONUMENT VALLEY,5B,Monument Valley,AZ,36.990184,-110.2123
33547,84537,UT,EMERY,ORANGEVILLE,5B,Orangeville,UT,39.36696,-111.16518
33548,84539,UT,CARBON,SUNNYSIDE,6B,Sunnyside,UT,39.661026,-110.58819
33549,84540,UT,GRAND,THOMPSON,5B,Thompson,UT,39.210907,-109.44491
33550,84542,UT,CARBON,WELLINGTON,6B,Wellington,UT,39.543105,-110.72865
33551,84601,UT,UTAH,PROVO,5B,Provo,UT,40.230954,-111.68006
33552,84602,UT,UTAH,PROVO,5B,Provo,UT,40.356343,-111.732476
33553,84603,UT,UTAH,PROVO,5B,Provo,UT,40.203908,-111.626081
33554,84604,UT,UTAH,PROVO,5B,Provo,UT,40.280454,-111.6491
33555,84605,UT,UTAH,PROVO,5B,Provo,UT,40.176975,-111.536036
33556,84606,UT,UTAH,PROVO,5B,Provo,UT,40.226302,-111.64439
33557,84620,UT,SEVIER,AURORA,5B,Aurora,UT,38.917381,-111.92835
33558,84621,UT,SANPETE,AXTELL,5B,Axtell,UT,39.050838,-111.84775
33559,84622,UT,SANPETE,CENTERFIELD,5B,Centerfield,UT,39.114649,-111.80511
33560,84623,UT,SANPETE,CHESTER,5B,Chester,UT,39.465357,-111.57686
33561,84624,UT,MILLARD,DELTA,5B,Delta,UT,39.349079,-112.5433
33562,84626,UT,UTAH,ELBERTA,5B,Elberta,UT,39.92519,-111.99559
33563,84627,UT,SANPETE,EPHRAIM,5B,Ephraim,UT,39.353561,-111.5783
33564,84628,UT,JUAB,EUREKA,5B,Eureka,UT,39.855141,-112.14995
33565,84629,UT,SANPETE,FAIRVIEW,5B,Fairview,UT,39.701506,-111.42865
33566,84630,UT,SANPETE,FAYETTE,5B,Fayette,UT,39.272741,-111.77838
33567,84631,UT,MILLARD,FILLMORE,5B,Fillmore,UT,38.951694,-112.31666
33568,84632,UT,SANPETE,FOUNTAIN GREEN,5B,Fountain Green,UT,39.633383,-111.62844
33569,84633,UT,UTAH,GOSHEN,5B,Goshen,UT,39.949142,-111.89623
33570,84634,UT,SANPETE,GUNNISON,5B,Gunnison,UT,39.193513,-111.85047
33571,84635,UT,MILLARD,HINCKLEY,5B,Hinckley,UT,39.314609,-112.79181
33572,84636,UT,MILLARD,HOLDEN,5B,Holden,UT,39.099629,-112.2823
33573,84637,UT,MILLARD,KANOSH,5B,Kanosh,UT,38.811791,-112.70637
33574,84638,UT,MILLARD,LEAMINGTON,5B,Leamington,UT,39.532384,-112.27113
33575,84639,UT,JUAB,LEVAN,5B,Levan,UT,39.47178,-111.94431
33576,84640,UT,MILLARD,LYNNDYL,5B,Lynndyl,UT,39.522214,-112.36913
33577,84642,UT,SANPETE,MANTI,5B,Manti,UT,39.230151,-111.57601
33578,84643,UT,SANPETE,MAYFIELD,5B,Mayfield,UT,39.111512,-111.69904
33579,84644,UT,MILLARD,MEADOW,5B,Meadow,UT,39.06433,-113.032141
33580,84645,UT,JUAB,MONA,5B,Mona,UT,39.859432,-111.85402
33581,84646,UT,SANPETE,MORONI,5B,Moroni,UT,39.526133,-111.58299
33582,84647,UT,SANPETE,MOUNT PLEASANT,5B,Mount Pleasant,UT,39.545778,-111.43798
33583,84648,UT,JUAB,NEPHI,5B,Nephi,UT,39.692424,-111.88229
33584,84649,UT,MILLARD,OAK CITY,5B,Oak City,UT,39.370295,-112.32369
33585,84651,UT,UTAH,PAYSON,5B,Payson,UT,40.025007,-111.72117
33586,84652,UT,SEVIER,REDMOND,5B,Redmond,UT,38.974463,-111.92215
33587,84653,UT,UTAH,SALEM,5B,Salem,UT,40.043907,-111.66405
33588,84654,UT,SEVIER,SALINA,5B,Salina,UT,38.915722,-111.72893
33589,84655,UT,UTAH,SANTAQUIN,5B,Santaquin,UT,40.03148,-111.85302
33590,84656,UT,MILLARD,SCIPIO,5B,Scipio,UT,39.240818,-112.14804
33591,84657,UT,SEVIER,SIGURD,5B,Sigurd,UT,38.834889,-111.943
33592,84660,UT,UTAH,SPANISH FORK,5B,Spanish Fork,UT,40.10637,-111.65408
33593,84662,UT,SANPETE,SPRING CITY,5B,Spring City,UT,39.461825,-111.47818
33594,84663,UT,UTAH,SPRINGVILLE,5B,Springville,UT,40.168205,-111.59577
33595,84664,UT,UTAH,MAPLETON,5B,Mapleton,UT,40.123394,-111.56665
33596,84665,UT,SANPETE,STERLING,5B,Sterling,UT,39.133489,-111.740853
33597,84667,UT,SANPETE,WALES,5B,Wales,UT,39.458682,-111.67126
33598,84701,UT,SEVIER,RICHFIELD,5B,Richfield,UT,38.765929,-112.08397
33599,84710,UT,KANE,ALTON,5B,Alton,UT,37.474045,-112.53409
33600,84711,UT,SEVIER,ANNABELLA,5B,Annabella,UT,38.707639,-112.05826
33601,84712,UT,GARFIELD,ANTIMONY,5B,Antimony,UT,38.070706,-111.97354
33602,84713,UT,BEAVER,BEAVER,5B,Beaver,UT,38.35906,-112.6926
33603,84714,UT,IRON,BERYL,5B,Beryl,UT,37.798268,-113.6718
33604,84715,UT,WAYNE,BICKNELL,5B,Bicknell,UT,38.338787,-111.54921
33605,84716,UT,GARFIELD,BOULDER,5B,Boulder,UT,37.94512,-111.09991
33606,84718,UT,GARFIELD,CANNONVILLE,5B,Cannonville,UT,37.576034,-112.08849
33607,84719,UT,IRON,BRIAN HEAD,5B,Brian Head,UT,37.663896,-112.81081
33608,84720,UT,IRON,CEDAR CITY,5B,Cedar City,UT,37.75164,-113.16557
33609,84721,UT,IRON,CEDAR CITY,5B,Cedar City,UT,37.656843,-113.3695
33610,84722,UT,WASHINGTON,CENTRAL,3B,Central,UT,37.416058,-113.62554
33611,84723,UT,PIUTE,CIRCLEVILLE,5B,Circleville,UT,38.180655,-112.25563
33612,84724,UT,SEVIER,ELSINORE,5B,Elsinore,UT,38.686793,-112.14565
33613,84725,UT,WASHINGTON,ENTERPRISE,3B,Enterprise,UT,37.533546,-113.76108
33614,84726,UT,GARFIELD,ESCALANTE,5B,Escalante,UT,37.76737,-111.6841
33615,84728,UT,MILLARD,GARRISON,5B,Garrison,UT,38.970536,-113.7085
33616,84729,UT,KANE,GLENDALE,5B,Glendale,UT,37.351773,-112.61182
33617,84730,UT,SEVIER,GLENWOOD,5B,Glenwood,UT,38.764683,-111.98379
33618,84731,UT,BEAVER,GREENVILLE,5B,Greenville,UT,38.218885,-112.82508
33619,84733,UT,WASHINGTON,GUNLOCK,3B,Gunlock,UT,37.179347,-113.8136
33620,84734,UT,WAYNE,HANKSVILLE,5B,Hanksville,UT,38.289429,-110.66366
33621,84735,UT,GARFIELD,HATCH,5B,Hatch,UT,37.61127,-112.55601
33622,84736,UT,GARFIELD,HENRIEVILLE,5B,Henrieville,UT,37.565311,-111.99144
33623,84737,UT,WASHINGTON,HURRICANE,3B,Hurricane,UT,37.130927,-113.24183
33624,84738,UT,WASHINGTON,IVINS,3B,Ivins,UT,37.164561,-113.67582
33625,84739,UT,SEVIER,JOSEPH,5B,Joseph,UT,38.620071,-112.23422
33626,84740,UT,PIUTE,JUNCTION,5B,Junction,UT,38.238084,-112.23014
33627,84741,UT,KANE,KANAB,5B,Kanab,UT,37.162224,-112.11431
33628,84742,UT,IRON,KANARRAVILLE,5B,Kanarraville,UT,37.522753,-113.203633
33629,84744,UT,SEVIER,KOOSHAREM,5B,Koosharem,UT,38.510659,-111.88029
33630,84745,UT,WASHINGTON,LA VERKIN,3B,La Verkin,UT,37.219954,-113.25581
33631,84746,UT,WASHINGTON,LEEDS,3B,Leeds,UT,37.237225,-113.33562
33632,84747,UT,WAYNE,LOA,5B,Loa,UT,38.41744,-111.67612
33633,84749,UT,WAYNE,LYMAN,5B,Lyman,UT,38.386384,-111.5911
33634,84750,UT,PIUTE,MARYSVALE,5B,Marysvale,UT,38.439428,-112.2208
33635,84751,UT,BEAVER,MILFORD,5B,Milford,UT,38.348238,-113.1063
33636,84752,UT,BEAVER,MINERSVILLE,5B,Minersville,UT,38.217377,-112.93204
33637,84754,UT,SEVIER,MONROE,5B,Monroe,UT,38.618547,-111.88908
33638,84755,UT,KANE,MOUNT CARMEL,5B,Mount Carmel,UT,37.261273,-112.79836
33639,84756,UT,IRON,NEWCASTLE,5B,Newcastle,UT,37.692401,-113.627239
33640,84757,UT,WASHINGTON,NEW HARMONY,3B,New Harmony,UT,37.391483,-113.2821
33641,84758,UT,KANE,ORDERVILLE,5B,Orderville,UT,37.26947,-112.64419
33642,84759,UT,GARFIELD,PANGUITCH,5B,Panguitch,UT,37.777031,-112.40819
33643,84760,UT,IRON,PARAGONAH,5B,Paragonah,UT,37.911834,-112.68799
33644,84761,UT,IRON,PAROWAN,5B,Parowan,UT,37.886163,-112.83945
33645,84762,UT,KANE,DUCK CREEK VILLAGE,5B,Duck Creek Village,UT,37.48474,-112.71064
33646,84763,UT,WASHINGTON,ROCKVILLE,3B,Rockville,UT,37.160144,-113.042525
33647,84764,UT,GARFIELD,BRYCE,5B,Bryce,UT,37.638578,-112.20857
33648,84765,UT,WASHINGTON,SANTA CLARA,3B,Santa Clara,UT,37.136937,-113.64916
33649,84767,UT,WASHINGTON,SPRINGDALE,3B,Springdale,UT,37.186249,-113.013922
33650,84770,UT,WASHINGTON,SAINT GEORGE,3B,Saint George,UT,37.118352,-113.5987
33651,84771,UT,WASHINGTON,SAINT GEORGE,3B,Saint George,UT,37.309231,-113.476182
33652,84772,UT,IRON,SUMMIT,5B,Summit,UT,37.800295,-112.93517
33653,84773,UT,WAYNE,TEASDALE,5B,Teasdale,UT,38.28419,-111.53072
33654,84774,UT,WASHINGTON,TOQUERVILLE,3B,Toquerville,UT,37.250749,-113.27491
33655,84775,UT,WAYNE,TORREY,5B,Torrey,UT,38.340186,-111.0022
33656,84776,UT,GARFIELD,TROPIC,5B,Tropic,UT,37.650853,-112.07946
33657,84779,UT,WASHINGTON,VIRGIN,3B,Virgin,UT,37.294867,-113.10279
33658,84780,UT,WASHINGTON,WASHINGTON,3B,Washington,UT,37.144146,-113.49671
33659,84781,UT,WASHINGTON,PINE VALLEY,3B,Pine Valley,UT,37.391737,-113.51806
33660,84782,UT,WASHINGTON,VEYO,3B,Veyo,UT,37.359887,-113.66976
33661,84783,UT,WASHINGTON,DAMMERON VALLEY,3B,Dammeron Valley,UT,37.287005,-113.66144
33662,84784,UT,WASHINGTON,HILDALE,3B,Hildale,UT,37.004364,-112.978418
33663,84790,UT,WASHINGTON,SAINT GEORGE,3B,Saint George,UT,37.075039,-113.55568
33664,84791,UT,WASHINGTON,SAINT GEORGE,3B,Saint George,UT,37.309231,-113.476182
33665,85001,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.703967,-112.351835
33666,85002,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33667,85003,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.451143,-112.07838
33668,85004,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.451093,-112.07057
33669,85005,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33670,85006,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.466392,-112.04875
33671,85007,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.449995,-112.09024
33672,85008,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.466393,-112.0008
33673,85009,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.45635,-112.12378
33674,85010,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33675,85011,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33676,85012,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.505251,-112.0703
33677,85013,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.50711,-112.08483
33678,85014,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.511325,-112.05711
33679,85015,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.50689,-112.10262
33680,85016,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.503742,-112.03235
33681,85017,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.514092,-112.12285
33682,85018,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.498076,-111.98603
33683,85019,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.511992,-112.1417
33684,85020,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.563663,-112.05519
33685,85021,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.559437,-112.09281
33686,85022,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.630497,-112.0521
33687,85023,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.638271,-112.09341
33688,85024,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.675564,-112.04717
33689,85025,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.422621,-111.723635
33690,85026,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33691,85027,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.698731,-112.11429
33692,85028,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.585037,-112.00815
33693,85029,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.598841,-112.12023
33694,85030,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33695,85031,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.493496,-112.17108
33696,85032,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.62414,-112.00416
33697,85033,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.496091,-112.21405
33698,85034,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.437772,-112.0281
33699,85035,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.472492,-112.1875
33700,85036,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33701,85037,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.493006,-112.25539
33702,85038,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33703,85039,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33704,85040,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.393323,-112.02857
33705,85041,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.386995,-112.10076
33706,85042,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.381234,-112.027663
33707,85043,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.435405,-112.20009
33708,85044,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.333591,-111.99246
33709,85045,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.29974,-112.09812
33710,85046,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33711,85048,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.302098,-112.02477
33712,85050,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.683603,-111.99271
33713,85051,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.559783,-112.13361
33714,85053,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.629911,-112.13122
33715,85054,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.689558,-111.96463
33716,85060,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33717,85061,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33718,85062,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33719,85063,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33720,85064,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33721,85066,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33722,85067,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33723,85068,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33724,85069,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33725,85070,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33726,85071,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33727,85072,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33728,85073,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33729,85074,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33730,85075,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33731,85076,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33732,85078,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33733,85079,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33734,85080,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33735,85082,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33736,85083,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.73,-112.14
33737,85085,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.77776,-112.07945
33738,85086,AZ,MARICOPA,PHOENIX,2B,Anthem,AZ,33.831866,-112.06339
33739,85087,AZ,MARICOPA,NEW RIVER,2B,New River,AZ,33.921493,-112.09992
33740,85098,AZ,MARICOPA,PHOENIX,2B,Phoenix,AZ,33.276539,-112.18717
33741,85117,AZ,PINAL,APACHE JUNCTION,2B,Apache Junction,AZ,33.42,-111.54
33742,85118,AZ,PINAL,GOLD CANYON,2B,Gold Canyon,AZ,33.34,-111.42
33743,85119,AZ,PINAL,APACHE JUNCTION,2B,Apache Junction,AZ,33.38,-111.51
33744,85120,AZ,PINAL,APACHE JUNCTION,2B,Apache Junction,AZ,33.4,-111.56
33745,85121,AZ,PINAL,BAPCHULE,2B,Bapchule,AZ,32.98,-111.75
33746,85122,AZ,PINAL,CASA GRANDE,2B,Casa Grande,AZ,32.91,-111.74
33747,85123,AZ,PINAL,ARIZONA CITY,2B,Mesa,AZ,33.427135,-111.758483
33748,85127,AZ,MARICOPA,CHANDLER HEIGHTS,2B,Chandler Heights,AZ,33.21,-111.69
33749,85128,AZ,PINAL,COOLIDGE,2B,Coolidge,AZ,32.97,-111.49
33750,85130,AZ,PINAL,CASA GRANDE,2B,Casa Grande,AZ,32.89,-111.75
33751,85131,AZ,PINAL,ELOY,2B,Eloy,AZ,32.65,-111.59
33752,85132,AZ,PINAL,FLORENCE,2B,Florence,AZ,32.95,-111.23
33753,85135,AZ,GILA,HAYDEN,4B,Hayden,AZ,33,-110.78
33754,85137,AZ,PINAL,KEARNY,2B,Kearny,AZ,33.1,-110.97
33755,85138,AZ,PINAL,MARICOPA,2B,Maricopa,AZ,33.01,-111.97
33756,85139,AZ,PINAL,MARICOPA,2B,Maricopa,AZ,32.98,-112.11
33757,85140,AZ,PINAL,SAN TAN VALLEY,2B,San Tan Valley,AZ,33.17,-111.57
33758,85141,AZ,PINAL,PICACHO,2B,Picacho,AZ,32.71,-111.49
33759,85142,AZ,MARICOPA,QUEEN CREEK,2B,Queen Creek,AZ,33.16,-111.59
33760,85143,AZ,PINAL,SAN TAN VALLEY,2B,San Tan Valley,AZ,33.16,-111.56
33761,85145,AZ,PINAL,RED ROCK,2B,Red Rock,AZ,32.57,-111.36
33762,85147,AZ,PINAL,SACATON,2B,Sacaton,AZ,33.08,-111.74
33763,85172,AZ,PINAL,STANFIELD,2B,Stanfield,AZ,32.93,-111.92
33764,85173,AZ,PINAL,SUPERIOR,2B,Superior,AZ,33.28,-111.1
33765,85178,AZ,PINAL,APACHE JUNCTION,2B,Apache Junction,AZ,33.42,-111.54
33766,85191,AZ,PINAL,VALLEY FARMS,2B,Valley Farms,AZ,32.98,-111.44
33767,85192,AZ,GILA,WINKELMAN,4B,Winkelman,AZ,32.88,-110.66
33768,85193,AZ,PINAL,CASA GRANDE,2B,Casa Grande,AZ,32.86,-111.83
33769,85194,AZ,PINAL,CASA GRANDE,2B,Casa Grande,AZ,32.91,-111.65
33770,85201,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.432177,-111.84701
33771,85202,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.381097,-111.8756
33772,85203,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.437493,-111.806
33773,85204,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.400127,-111.78594
33774,85205,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.426932,-111.71686
33775,85206,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.400306,-111.72452
33776,85207,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.436767,-111.64338
33777,85208,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.393967,-111.64302
33778,85209,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.37,-111.64
33779,85210,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.391233,-111.84129
33780,85211,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.466313,-111.837345
33781,85212,AZ,MARICOPA,MESA,2B,Mesa,AZ,33.35035,-111.64535
